"date","SP500","VIX","US10Y"
2005-01-01,1186.18994140625,13.4899997711182,4.28499984741211
2005-01-08,1184.52001953125,12.4300003051758,4.21600008010864
2005-01-15,1167.86999511719,14.3599996566772,4.14200019836426
2005-01-22,1171.35998535156,13.2399997711182,4.13800001144409
2005-01-29,1203.03002929688,11.210000038147,4.07299995422363
2005-02-05,1205.30004882812,11.4300003051758,4.09499979019165
2005-02-12,1201.58996582031,11.1800003051758,4.26000022888184
2005-02-19,1211.36999511719,11.4899997711182,4.27199983596802
2005-02-26,1222.11999511719,11.9399995803833,4.30999994277954
2005-03-05,1200.07995605469,12.8000001907349,4.53499984741211
2005-03-12,1189.65002441406,13.1400003433228,4.51100015640259
2005-03-19,1171.42004394531,13.4200000762939,4.59100008010864
2005-03-26,1172.92004394531,14.0900001525879,4.45100021362305
2005-04-02,1181.19995117188,12.6199998855591,4.49100017547607
2005-04-09,1142.61999511719,17.7399997711182,4.27099990844727
2005-04-16,1152.11999511719,15.3800001144409,4.25500011444092
2005-04-23,1156.84997558594,15.3100004196167,4.20100021362305
2005-04-30,1171.34997558594,14.0500001907349,4.26599979400635
2005-05-07,1154.05004882812,16.3199996948242,4.12099981307983
2005-05-14,1189.28002929688,13.1400003433228,4.125
2005-05-21,1198.78002929688,12.1499996185303,4.07299995422363
2005-05-28,1196.02001953125,12.1499996185303,3.97900009155273
2005-06-04,1198.10998535156,11.960000038147,4.04699993133545
2005-06-11,1216.9599609375,11.4799995422363,4.07800006866455
2005-06-18,1191.56994628906,12.1800003051758,3.91400003433228
2005-06-25,1194.43994140625,11.3999996185303,4.04899978637695
2005-07-02,1211.85998535156,11.4499998092651,4.10900020599365
2005-07-09,1227.92004394531,10.3299999237061,4.17500019073486
2005-07-16,1233.68005371094,10.5200004577637,4.22300004959106
2005-07-23,1234.18005371094,11.5699996948242,4.28599977493286
2005-07-30,1226.42004394531,12.4799995422363,4.39200019836426
2005-08-06,1230.39001464844,12.7399997711182,4.23799991607666
2005-08-13,1219.7099609375,13.4200000762939,4.21099996566772
2005-08-20,1205.09997558594,13.7200002670288,4.18900012969971
2005-08-27,1218.02001953125,13.5699996948242,4.02899980545044
2005-09-03,1241.47998046875,11.9799995422363,4.1230001449585
2005-09-10,1237.91003417969,11.2200002670288,4.26200008392334
2005-09-17,1215.2900390625,12.960000038147,4.2480001449585
2005-09-24,1228.81005859375,11.9200000762939,4.32800006866455
2005-10-01,1195.90002441406,14.5900001525879,4.36100006103516
2005-10-08,1186.56994628906,14.8699998855591,4.49100017547607
2005-10-15,1179.58996582031,16.1299991607666,4.3899998664856
2005-10-22,1198.41003417969,14.25,4.56699991226196
2005-10-29,1220.14001464844,13.1700000762939,4.65700006484985
2005-11-05,1234.71997070312,11.6300001144409,4.56400012969971
2005-11-12,1248.27001953125,11.1199998855591,4.5019998550415
2005-11-19,1268.25,10.8800001144409,4.43100023269653
2005-11-26,1265.07995605469,11.0100002288818,4.51900005340576
2005-12-03,1259.36999511719,11.6899995803833,4.53700017929077
2005-12-10,1267.31994628906,10.6800003051758,4.44799995422363
2005-12-17,1268.66003417969,10.2700004577637,4.38000011444092
2005-12-24,1248.2900390625,12.0699996948242,4.39499998092651
2005-12-31,1285.44995117188,11,4.37900018692017
2006-01-07,1287.60998535156,11.2299995422363,4.34999990463257
2006-01-14,1261.48999023438,14.5600004196167,4.36100006103516
2006-01-21,1283.71997070312,11.9700002670288,4.50299978256226
2006-01-28,1264.03002929688,12.960000038147,4.53299999237061
2006-02-04,1266.98999023438,12.8699998855591,4.58099985122681
2006-02-11,1287.23999023438,12.0100002288818,4.54099988937378
2006-02-18,1289.43005371094,11.460000038147,4.56699991226196
2006-02-25,1287.22998046875,11.960000038147,4.68400001525879
2006-03-04,1281.42004394531,11.8500003814697,4.75500011444092
2006-03-11,1307.25,12.1199998855591,4.67399978637695
2006-03-18,1302.94995117188,11.1899995803833,4.67500019073486
2006-03-25,1294.86999511719,11.3900003433228,4.85300016403198
2006-04-01,1295.5,12.2600002288818,4.96299982070923
2006-04-08,1289.11999511719,12.3800001144409,5.03599977493286
2006-04-15,1311.28002929688,11.5900001525879,5.01200008392334
